"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"CENPF"	1.548359325138	4.94100810736465	5.57428043030112	1.36403741652909e-07	6.03998909775932e-07	6.80296182930655
"KIAA0753"	0.451566974976067	5.57816374762602	5.57272335655441	1.37392503506886e-07	6.08143717556383e-07	6.79594882324708
"PCGF5"	-0.562753525241012	7.45633915250764	-5.57177260895847	1.37999684640774e-07	6.10596993606188e-07	6.79166727991573
"CTBP1"	0.404563985673152	7.92209063434179	5.57068983799934	1.38694378071185e-07	6.13435449022669e-07	6.78679173574518
"COQ10B"	-0.650892545569304	7.02669770394938	-5.57015265853257	1.39040294764679e-07	6.14729704910147e-07	6.78437311840259
"HINT2"	-0.648445558148055	7.31601894415134	-5.56983774298111	1.392434768975e-07	6.15392147897571e-07	6.78295529713624
"CITED2"	-0.730430956475113	7.71836834437406	-5.56792283766991	1.40485233020415e-07	6.2064234503657e-07	6.77433501794798
"SMAD3"	0.555138872330172	8.13324962521411	5.56719529495391	1.40959855978202e-07	6.22500742231455e-07	6.77106033485131
"MIB1"	0.476450932650145	7.21974958441142	5.56710236654094	1.41020592025934e-07	6.22530627255702e-07	6.77064208128082
"PTPRB"	-0.882543285884768	7.02379626495823	-5.56507671341104	1.42350895294296e-07	6.27963793238903e-07	6.76152605696117
"ARL1"	0.356324944122528	7.88780052409969	5.56506255627331	1.423602357451e-07	6.27963793238903e-07	6.76146235291988
"CABLES2"	0.635507918757777	5.09771886866051	5.56302014067138	1.43714060893637e-07	6.33693307495452e-07	6.75227296990086
"RPLP2"	0.809648264622548	9.79944352966668	5.56224012464072	1.44234414802291e-07	6.35744736241663e-07	6.74876401256364
"CEL"	1.32574393845872	3.981301935215	5.56107998856405	1.45011760031409e-07	6.38926910604393e-07	6.7435456175502
"APCS"	-2.38238902295528	9.42965653621228	-5.55937804544836	1.46159562125853e-07	6.4373827763334e-07	6.73589133708309
"TMEM192"	-0.658414054513157	7.15733067134869	-5.55893851791806	1.46457423424728e-07	6.44803961528333e-07	6.73391484991491
"KPNA2"	1.00360058658722	7.72386002507111	5.55877584786744	1.46567812983549e-07	6.45043770608636e-07	6.73318337227312
"PLSCR4"	-0.732915667669352	7.47521119793023	-5.55768013040949	1.47313501367588e-07	6.4807827546725e-07	6.72825660771155
"PPM1A"	-0.484110910214858	7.43977371125879	-5.55607459626242	1.48412851377599e-07	6.52665741761571e-07	6.72103859126846
"HADHB"	-0.492823370242723	9.28092689127282	-5.5553259234257	1.48928226229853e-07	6.54682579863322e-07	6.71767321363413
"TBC1D7"	0.410924328679784	5.36222181136957	5.55377713322852	1.49999952166621e-07	6.59142646949324e-07	6.71071209451898
"RPL6"	0.586403848629956	9.6362140568346	5.55070761553633	1.52146322349882e-07	6.68319812759286e-07	6.69691951571611
"ANG"	-1.17698214739766	8.9607574659075	-5.54890885820266	1.53418038326694e-07	6.73468262088226e-07	6.68883915664571
"APBA2"	1.09169072087895	3.86057636608706	5.5488847376589	1.53435161921791e-07	6.73468262088226e-07	6.68873081354836
"PRR3"	0.513148160012701	6.30097292173966	5.54612842543045	1.55404277451898e-07	6.81851784103324e-07	6.67635209965994
"ATP6V1B2"	0.389450343767392	8.16646018684035	5.54252765508337	1.58013945825733e-07	6.93038351748984e-07	6.66018659979163
"OBSL1"	0.536568362755852	6.72774158517767	5.54135607988869	1.58872253034939e-07	6.96374964491506e-07	6.65492826036515
"DPYSL2"	0.618368858785072	7.96422979761314	5.54125555932681	1.58946107390271e-07	6.96374964491506e-07	6.6544771294252
"GFPT1"	0.504056629849896	8.37916764328781	5.5412423552894	1.58955811140541e-07	6.96374964491506e-07	6.65441787078206
"FCAMR"	-1.91176316169307	3.67756340663304	-5.53739103991413	1.6181104312395e-07	7.08614420058755e-07	6.63713720017442
"NUDT12"	-0.716559994728291	6.07746232923548	-5.53717543238776	1.61972361124833e-07	7.09051683330152e-07	6.63616999852722
"HNRNPH1"	0.462980481766246	9.60912244799385	5.53685416867121	1.62213023122748e-07	7.09835820076213e-07	6.63472887305738
"PRKCD"	0.490108392601429	6.10698400624166	5.53662443166955	1.62385335916377e-07	7.10320382933412e-07	6.63369834997438
"TRAFD1"	0.34839094687425	6.588432874654	5.53634373114992	1.62596116562466e-07	7.10972784134967e-07	6.63243925748425
"SLCO1B1"	-1.94631188148855	8.88843253726868	-5.53534470716319	1.63348465979084e-07	7.13991873841884e-07	6.62795841844537
"EAF1"	-0.365524936361283	7.25356538258278	-5.53281800675152	1.65266510936513e-07	7.22101971080562e-07	6.6166278483382
"M6PR"	0.346679481110115	8.20954761479418	5.53149917525115	1.66276380078191e-07	7.26239320031023e-07	6.61071503591463
"THADA"	0.415096379958679	6.56556355806027	5.53043804546709	1.67093297930039e-07	7.29531109622634e-07	6.6059582285166
"C1orf50"	-0.377614007102111	5.2676118938067	-5.53028820260696	1.67208971240564e-07	7.29759925561828e-07	6.60528656194423
"COL11A2"	1.52358344476873	5.21839829443742	5.53015581216688	1.67311237063048e-07	7.29845438812922e-07	6.60469313473184
"PHLDB2"	-0.55415148366053	7.34638716485487	-5.53009904067719	1.67355109290003e-07	7.29845438812922e-07	6.60443866476598
"SRP54"	-0.398999497218616	7.34918317544127	-5.52905917612699	1.6816069535687e-07	7.33081489395881e-07	6.59977790844176
"TRRAP"	0.366679072041019	7.31564954255578	5.52575453991909	1.70746061588169e-07	7.44070955957509e-07	6.58496986157392
"AFTPH"	-0.386313205543393	7.00322366368077	-5.52370541674632	1.7236866316521e-07	7.50858206046337e-07	6.57579050853145
"INPP5B"	-0.442517054728916	6.84551866070999	-5.52279210007143	1.73096723136185e-07	7.53745074132087e-07	6.57169984891104
"SLC9A8"	-0.45275176415576	6.69448103403196	-5.52112890625336	1.74430287164028e-07	7.5926541978757e-07	6.56425163536291
"FAM118B"	0.387442504061703	5.88075534634316	5.52042037988296	1.75001436637146e-07	7.61464191478489e-07	6.5610790922178
"CFI"	-1.06467057136422	9.45858166373222	-5.52014782242967	1.7522163431975e-07	7.62134823483528e-07	6.55985873861134
"RPRD2"	0.513557663545544	7.81547249390322	5.51987588703951	1.75441599417834e-07	7.62803938667437e-07	6.55864120742103
"RNF24"	0.683487604298897	5.7004825250689	5.51803276427201	1.76939611018527e-07	7.69027284513454e-07	6.55039000769847
"METTL17"	0.334190883567842	7.32151792093165	5.5174255022402	1.77435901296946e-07	7.70893831058484e-07	6.54767182124151
"GDI1"	0.506246277169711	8.4299668383227	5.51523132512763	1.79240481265465e-07	7.78440870254946e-07	6.53785193436592
"USP5"	0.484391620392921	7.37681892402493	5.5137640867408	1.80457196215737e-07	7.83430093469524e-07	6.53128676166466
"GOLT1B"	0.466213867638014	6.84114650797358	5.51225857370745	1.81714043807329e-07	7.8858972735799e-07	6.52455145427747
"TCTN1"	0.501771547667453	6.45151307908278	5.5099263592985	1.83677962779207e-07	7.96812824617582e-07	6.51411993351184
"STAMBP"	0.314127992249133	6.95911146768593	5.50892741994666	1.8452548687015e-07	8.00188530468863e-07	6.50965271854643
"WASF3"	0.873658013630107	5.74586437252228	5.50594908047535	1.87075138142499e-07	8.10940142229887e-07	6.49633669239373
"CCNA2"	1.33301767637063	5.41638876482467	5.50375747481169	1.88973258816638e-07	8.18860458471043e-07	6.48654097385476
"RFX3"	0.528652993307656	5.52651504995525	5.50333612772512	1.89340333713561e-07	8.20142977613939e-07	6.48465797580008
"SPDL1"	0.859375022942427	4.61841899316604	5.50322379667721	1.89438313440409e-07	8.20259363939609e-07	6.4841559840162
"LIMS2"	-0.655919938638446	6.04198504291571	-5.50295887988561	1.89669581017785e-07	8.20952576750524e-07	6.48297213302956
"RUFY1"	0.252048470733124	6.69692060396716	5.50286785873884	1.89749104526409e-07	8.20988717446408e-07	6.48256538905009
"DOCK6"	0.532722829149995	6.49741205312477	5.50193951414555	1.90562046050421e-07	8.24196925831125e-07	6.47841715686417
"CENPL"	0.796031410599366	3.50647487474096	5.50093181063743	1.91448335326667e-07	8.27719845574626e-07	6.4739148079535
"LACTB2"	-0.71725003427839	6.41538700250352	-5.49637065966827	1.9551058756944e-07	8.44966139982575e-07	6.45354231449332
"PLGRKT"	-0.440814606468345	4.81996637190737	-5.49528470062586	1.96490114200978e-07	8.48881448430069e-07	6.44869340019968
"WDHD1"	0.992114223639479	4.08284034243489	5.49316003867628	1.98420436833721e-07	8.5689993967689e-07	6.43920829859734
"MAVS"	0.622306203084376	8.03283795095898	5.49147734225296	1.9996236251846e-07	8.63235722923067e-07	6.43169787763904
"ALPK2"	-1.42172697515692	4.50766216671957	-5.49096778807825	2.00431594572518e-07	8.64937689260756e-07	6.42942385425001
"IQSEC1"	0.45546516804441	7.89336749883872	5.48824334913924	2.02958762972725e-07	8.75515830549882e-07	6.41726753721486
"SURF1"	-0.443168943749482	6.45909865416565	-5.48609397247299	2.0497446198678e-07	8.83880530473836e-07	6.40767977201763
"RFC3"	0.680366634078547	5.61520449883244	5.48545030521346	2.05581895302161e-07	8.86168595781175e-07	6.40480900849959
"ASXL1"	0.377028020225308	8.16540109216865	5.48534395726363	2.05682425833899e-07	8.86270744114316e-07	6.40433471559888
"MPDZ"	-0.780219348597358	8.1178385443098	-5.48438774403577	2.06588493528255e-07	8.8967375510451e-07	6.40007043240536
"PCP4L1"	-0.853726737009436	4.39580522811536	-5.4843477865245	2.06626440392283e-07	8.8967375510451e-07	6.39989224986538
"PPM1G"	0.519846546991541	7.68216379868597	5.48119112867398	2.0964588338303e-07	9.02337785381811e-07	6.38581832183969
"ITGB3"	-0.861428773382194	5.07116368908956	-5.48011156415311	2.1068838413739e-07	9.06486576286756e-07	6.38100625337232
"FRMD6"	-0.856478608221453	6.28151804098973	-5.47987872253108	2.10913895163334e-07	9.071184864687e-07	6.37996845883159
"ACTR5"	0.416269199274553	5.03405601487858	5.47877482863448	2.11986249524122e-07	9.11390752240307e-07	6.37504868589952
"ENOPH1"	0.350059422346276	6.44771905158302	5.47730103451567	2.13426245552346e-07	9.17239844428582e-07	6.36848132605887
"ZNF277"	-0.508410554483518	6.21997179489712	-5.47579660326465	2.14906035411775e-07	9.23255537607012e-07	6.36177858151862
"UBAP1"	-0.294696572308277	7.4768571437185	-5.47305281331244	2.17630748441752e-07	9.34613061532245e-07	6.3495570390046
"CYLD"	-0.52402653755823	7.07153984247999	-5.47202673194545	2.1865834514004e-07	9.38676595158305e-07	6.34498759266313
"STK3"	-0.391558726840715	6.39666437917453	-5.46954493978882	2.21163447127978e-07	9.49077515856112e-07	6.3339376446605
"PEAK1"	0.602636352831518	7.10356636309364	5.46777470361968	2.22967426015435e-07	9.56463093747879e-07	6.32605774718312
"HES1"	-0.695963480042651	7.31069114492797	-5.46597316238031	2.24818068294787e-07	9.64043277985266e-07	6.31804013759248
"RIC8B"	-0.502000934326207	5.93705457174408	-5.46577520646392	2.2502233251736e-07	9.64560611515329e-07	6.31715925195862
"DMKN"	0.979871300097861	5.81121750553728	5.46294419587809	2.27963479129571e-07	9.76804878068202e-07	6.30456369802809
"ATP2A2"	0.406821030842992	9.54547288726004	5.46151895375564	2.29458351365068e-07	9.82845184922415e-07	6.29822414543447
"DNAJB9"	-0.642361828683548	7.37759111094811	-5.46088692022634	2.30124324685549e-07	9.85331880195919e-07	6.29541315802509
"CAMK4"	-0.687994810524878	4.65723529937	-5.46032303917707	2.30720079798187e-07	9.87516185703926e-07	6.2929054525847
"PLEKHA1"	-0.463374671816265	7.93888911636338	-5.46024118377559	2.30806687350246e-07	9.87520451997436e-07	6.29254143673416
"CES2"	-1.01689608180429	8.47028716421926	-5.45874686875666	2.32393350605941e-07	9.93922765261772e-07	6.28589672911218
"FOXN2"	-0.554312844390309	6.92262729355041	-5.45866987584586	2.32475389742199e-07	9.93922765261772e-07	6.28555439882185
"EIF4G2"	0.354122448700306	9.9818062774408	5.45844024716817	2.32720236714993e-07	9.9460093757223e-07	6.28453342859345
"CHAF1A"	0.754021034039975	5.29847531917124	5.4549172652608	2.36508439420961e-07	1.01041661063733e-06	6.268872991906
"ZNRF2"	-0.42092051186166	6.88823925533521	-5.45454597764963	2.36911170988298e-07	1.01141872783259e-06	6.26722290494758
"TBCEL"	-0.45275605643094	7.84061086709923	-5.45453934595361	2.36918370403437e-07	1.01141872783259e-06	6.26719343281522
"SLC22A18"	-1.14474821664618	6.02254795304659	-5.45415951516705	2.37331074289326e-07	1.01280574988064e-06	6.26550545213513
"RXRB"	0.37829625830276	7.63822574412114	5.45369365242941	2.37838215137309e-07	1.01459460488493e-06	6.26343524315923
"ALDH1A1"	-1.06681323989892	9.97426410989095	-5.45310969532835	2.38475409906384e-07	1.01671889992558e-06	6.26084040088768
"WHAMM"	-0.36649886765122	5.49009271383313	-5.45302645492963	2.38566374814342e-07	1.01671889992558e-06	6.26047053223655
"C14orf119"	0.300730566594721	6.85310099181002	5.45299513289917	2.3860061223221e-07	1.01671889992558e-06	6.26033135749598
"ACSM2A"	-1.56964872351354	8.87351863037598	-5.45281526385298	2.3879731607036e-07	1.01718132971625e-06	6.25953214608865
"TNFRSF11B"	-1.07097152195149	5.29795501175482	-5.45140839404795	2.40341337636594e-07	1.02338033578372e-06	6.25328157720985
"SEMA3A"	1.09149766053327	4.13458474643302	5.44992699616683	2.41977695842056e-07	1.0299677939255e-06	6.24670098110941
"CNTFR"	-1.34612830889589	4.26062959229425	-5.44920775218295	2.42776096363751e-07	1.03298497659752e-06	6.24350639366645
"RTP3"	-1.69817670013761	4.91498454660921	-5.44494937639821	2.47556128828354e-07	1.05293508334626e-06	6.22459784968622
"SGK2"	-0.953347009547371	6.92624220664979	-5.44458929880843	2.47964506962034e-07	1.05428329812276e-06	6.22299941588054
"SP110"	-0.657265891997283	5.56819335305142	-5.44381473508081	2.4884520209255e-07	1.05763795362475e-06	6.21956124612689
"PIGT"	0.463751440292384	8.10989742246794	5.44183404046905	2.51111215890247e-07	1.06687582883757e-06	6.21077064278998
"ACO2"	-0.440151119872951	8.06710339669874	-5.44152345451618	2.51468365394526e-07	1.06799985081954e-06	6.20939240049722
"ADH4"	-1.95995424694893	9.67978537492193	-5.44130864151669	2.51715673779797e-07	1.06865671588147e-06	6.2084391848642
"LRRC8B"	-0.659584615963407	5.82783352725682	-5.43820451491194	2.55316007508466e-07	1.08354310029807e-06	6.19466750812655
"PMEL"	-0.695224193681542	4.16654540500913	-5.43733318716053	2.56335631123725e-07	1.08747021147928e-06	6.19080268855606
"NUDT13"	-0.741712173818747	4.6751088963041	-5.43685410576886	2.56897943715897e-07	1.08945506645694e-06	6.18867786393636
"TPR"	0.493725330875678	7.64820906075509	5.43625446677345	2.57603456796523e-07	1.09168348627433e-06	6.18601850733397
"STAP2"	-0.660113030298596	6.68702694999086	-5.43624662462111	2.57612696110856e-07	1.09168348627433e-06	6.18598372916339
"DUSP14"	-0.627139747227976	6.23271851275628	-5.43605769276791	2.57835386038868e-07	1.09222591919146e-06	6.18514586869077
"CUL9"	0.351351731619378	6.13456412169174	5.43578950484856	2.58151816368165e-07	1.09316490521541e-06	6.18395656093508
"RAD21"	0.413711816766641	8.0720423343455	5.4328033203122	2.61700895123527e-07	1.10778709183482e-06	6.17071650144739
"RAB15"	0.582823124617276	6.42735031362295	5.43257890081768	2.61969534953399e-07	1.10851745623164e-06	6.16972166156031
"SEMA4F"	0.699585390940161	3.91312847337712	5.43240941558893	2.62172594623493e-07	1.10896988594866e-06	6.16897035953305
"NCK2"	0.566708917375242	6.66667615535292	5.43205874459104	2.6259322064401e-07	1.11034193553103e-06	6.16741593558668
"NUP160"	0.354014378050092	7.21838690229044	5.4317634411603	2.62947945147581e-07	1.11143442553219e-06	6.16610698914042
"ZFAND4"	-0.429435025095573	5.29849919058211	-5.42851989190568	2.66875101475739e-07	1.12749440302465e-06	6.15173275020127
"PDE4B"	-0.822672422967699	5.66225580131159	-5.42846424423455	2.66942974829676e-07	1.12749440302465e-06	6.15148618696558
"LRRC4"	-0.585958106716741	4.00596122249543	-5.4270954514683	2.68617807295424e-07	1.13393629169192e-06	6.14542185231816
"ADAMTSL3"	-1.08551859660508	6.63121266928797	-5.42705720718528	2.68664749474991e-07	1.13393629169192e-06	6.14525242768947
"PRRG2"	-0.835139321375637	2.997522402214	-5.42447483779159	2.71853033921231e-07	1.14697320639408e-06	6.13381410481387
"MACROD1"	-0.66284781647471	4.82545286407609	-5.42429159582826	2.72080669963647e-07	1.14751390421596e-06	6.13300258485028
"CCL4L2"	-1.17279017250303	4.76843457991753	-5.42382358032724	2.72662917101332e-07	1.14954925027919e-06	6.13092997247638
"ZAP70"	1.05822808238542	5.25740462894558	5.42172861668822	2.75284164311055e-07	1.1601764104231e-06	6.12165378134245
"PDE5A"	1.10545285739492	4.91912423050241	5.42092210786325	2.76299827421156e-07	1.16403159580096e-06	6.11808328080672
"ZBTB4"	0.460529844978143	6.84133283529056	5.42001941862301	2.77440954968391e-07	1.16841234595122e-06	6.11408737637604
"ITPK1"	-0.431364810763926	6.73952937277431	-5.41954273487821	2.78045406976172e-07	1.17053057279932e-06	6.1119774255432
"PTTG1"	1.25939175583368	4.59048944189588	5.4194017372143	2.78224443420921e-07	1.17085697003295e-06	6.11135334835456
"NR2F2"	0.557030596496026	7.7454390270296	5.41818336646152	2.79776207682888e-07	1.17695789774694e-06	6.10596107979274
"KLHL42"	0.372987538783794	6.55077862479352	5.41655310002239	2.81865807868112e-07	1.18531611146871e-06	6.09874703815857
"CDC20"	1.51077001335066	4.42524665887401	5.41636884178429	2.8210293819743e-07	1.18588097380006e-06	6.09793176884723
"SNRPA"	0.520526370922655	7.34924802374535	5.41591111466696	2.8269285165711e-07	1.18792788483234e-06	6.09590658437943
"HMGCR"	0.872692924124516	8.16857395948207	5.41528076289335	2.83507214337297e-07	1.19091613888591e-06	6.09311780984403
"CBLC"	-0.852341502406742	5.06207985675369	-5.41481383057144	2.84111929357192e-07	1.1930218802822e-06	6.09105216047819
"MIER1"	-0.509970895098124	6.9188547217929	-5.41407441083289	2.85072115538994e-07	1.19661821424392e-06	6.0877812912454
"ALDH1B1"	-0.791435020511921	8.94523670985	-5.41362055128033	2.85663051636151e-07	1.19866253205638e-06	6.08577375487227
"MTO1"	-0.383160052691032	6.69705147714701	-5.4091692381923	2.91522543648478e-07	1.22246440249185e-06	6.0660900944938
"CETN2"	0.52094461046443	6.78359637621401	5.40915052182842	2.91547427070227e-07	1.22246440249185e-06	6.06600735251106
"PDE2A"	-0.792502007472594	6.07460888347204	-5.4090443204856	2.91688661130682e-07	1.2226121751971e-06	6.06553785717277
"CDK12"	0.392735277176277	7.87962396856758	5.40740404220031	2.93878523929285e-07	1.23134354287116e-06	6.05828724756526
"WDR1"	0.343260260241279	9.07726645243887	5.40632707140309	2.95325063217468e-07	1.2369551939773e-06	6.05352741165654
"PCIF1"	0.415358691795391	6.42034966418589	5.40565364204868	2.96233114649646e-07	1.24030815879625e-06	6.05055139283455
"MTRR"	-0.432803998699178	7.44778727041843	-5.40404148237457	2.98418040631157e-07	1.24900293856328e-06	6.04342788911146
"ALS2"	-0.464956199617382	6.76376829140065	-5.40394625119741	2.98547596561385e-07	1.24909195732157e-06	6.04300714175849
"CCDC142"	0.527688092793084	5.05065792949872	5.40355108621227	2.99085780385296e-07	1.25088994805815e-06	6.04126128648985
"CNN3"	0.350563472919894	8.96004565508647	5.40276568502352	3.00158249790045e-07	1.25492041005008e-06	6.03779159115367
"F12"	-1.05625269458921	8.61110866831059	-5.4023981304352	3.00661436645832e-07	1.25656872163394e-06	6.03616794144766
"RBM12B"	0.531650591055203	6.28942387244016	5.40212163974007	3.0104049871649e-07	1.25769726645951e-06	6.03494660690295
"PRADC1"	-0.524581683230361	5.1938086282426	-5.39984932915256	3.04173511389987e-07	1.27032637722067e-06	6.02491069105096
"AMPD2"	0.545478411100828	7.34275851061961	5.39941022747256	3.04782595715717e-07	1.27230047787278e-06	6.0229716569146
"ECHDC1"	-0.470601734584298	7.2522864107078	-5.39934959134091	3.04866798512384e-07	1.27230047787278e-06	6.0227039009656
"UNC5CL"	-0.963245916873418	6.26214738637879	-5.39889104515558	3.05504297831547e-07	1.2743638226857e-06	6.02067912248881
"DRG2"	0.383811225815984	7.22355048325446	5.39883509646066	3.05582170225284e-07	1.2743638226857e-06	6.02043208020206
"GCLC"	-0.834724236657077	8.68916909291984	-5.39697368122178	3.08184066953841e-07	1.28474998637967e-06	6.01221389737084
"CPEB4"	-0.844216817221394	8.34274061028652	-5.39498252471014	3.10991264683273e-07	1.29598419007282e-06	6.00342489015148
"PLCXD2"	-0.616275695817616	4.03455256668048	-5.39285793319937	3.1401411825988e-07	1.30810865082258e-06	5.99404916265808
"MGST1"	-0.988070875837408	9.8097119651304	-5.39228678346489	3.14831627148661e-07	1.31104072893856e-06	5.99152910328279
"TOP3B"	0.436126473893963	5.91875203172848	5.39194119935413	3.15327283938134e-07	1.31263089867426e-06	5.99000437949516
"UGCG"	-0.709071033152101	7.31741566572882	-5.39017240363845	3.17876148168764e-07	1.32276384167629e-06	5.9822013879572
"LPCAT4"	0.49861294964934	5.16536320622126	5.38883255949371	3.19820266395374e-07	1.33037388130928e-06	5.97629178388401
"ETNK2"	-1.10542831439772	7.92401919820781	-5.3886165128649	3.20134835813045e-07	1.33120235439924e-06	5.97533896169442
"NDRG2"	-0.677249095309198	9.65724834499046	-5.38802540704596	3.20997045866497e-07	1.33430663930452e-06	5.97273215405379
"TEC"	-0.817933264875258	5.02912131294117	-5.38728686608254	3.22077497331439e-07	1.33831553736245e-06	5.9694754044556
"EIF3K"	0.349709465162906	8.88676099406986	5.38343048355682	3.27777143162663e-07	1.36150858710166e-06	5.95247448456884
"FBLN7"	0.573566568500057	5.24159269796621	5.38261623729201	3.28993112161579e-07	1.3660675121612e-06	5.94888585522397
"CRK"	-0.252161818412559	8.19286518188239	-5.38071520681809	3.31849220044528e-07	1.37743100151624e-06	5.94050878043697
"TMEM205"	-0.607056664438537	8.05753413656519	-5.37979795495992	3.33235943322258e-07	1.38268942669865e-06	5.9364674931116
"FAM83D"	1.11865971619124	4.91819568475421	5.3794023915407	3.33835710096181e-07	1.38467994101383e-06	5.93472482930069
"NUP155"	0.532603338367716	6.98862521612592	5.37753094561727	3.3668757843973e-07	1.39556409415005e-06	5.92648123398332
"DNMT3B"	0.889695377351037	3.991634053164	5.37752167405306	3.36701766278248e-07	1.39556409415005e-06	5.92644039789167
"ZBTB20"	-0.619051619250525	5.89166169699661	-5.37600227099071	3.39034740281967e-07	1.40472906937949e-06	5.91974887533166
"GID4"	0.398592649591081	5.96561374720812	5.37582665815207	3.3930540108378e-07	1.4053457096953e-06	5.91897554556889
"DENND4A"	-0.649247177109656	7.77861833838333	-5.37531437259019	3.40096159778837e-07	1.40811529183377e-06	5.91671973345253
"ADRB2"	-0.688459006324395	5.47738510093848	-5.37204687499102	3.45182336795051e-07	1.42866101719803e-06	5.90233476067123
"TMEM107"	0.544179930666018	4.3798481679192	5.37178825547836	3.45588059640813e-07	1.42982721232309e-06	5.90119644037843
"GSTM3"	0.779844926663971	5.46284315440891	5.37147655379801	3.4607767663261e-07	1.43133954820981e-06	5.89982452388923
"MMP14"	0.984823256627204	7.14117673241929	5.37130726892451	3.46343870831805e-07	1.43192707886913e-06	5.89907945861256
"SPARCL1"	1.50511625227206	7.08267615493449	5.37112751841098	3.4662674066662e-07	1.43258310769955e-06	5.89828834776608
"ABHD4"	0.469703769368792	7.01668350512697	5.37098849239487	3.46845677832628e-07	1.4329745321631e-06	5.89767648351044
"USP14"	0.320305262354188	7.82075518743449	5.37047711958511	3.47652146174528e-07	1.43579216116118e-06	5.89542597884551
"TIMM22"	0.490371112100056	6.28055327269531	5.37004403666989	3.48336577661014e-07	1.43810394535426e-06	5.89352012736452
"DNAJA2"	-0.358401534618784	7.49055085758765	-5.36973905562415	3.48819349881551e-07	1.43958182500311e-06	5.8921780675492
"NR2C2AP"	0.503320572945656	5.16734762179866	5.36963733127666	3.48980520482366e-07	1.43973186829903e-06	5.89173044343263
"TUSC2"	0.41334980478535	6.23418762426869	5.36953723650539	3.49139180165489e-07	1.43987144912725e-06	5.89128999530808
"PFDN1"	0.340009803394013	6.65107242946726	5.36909640331407	3.49838780886037e-07	1.44224100697657e-06	5.88935025430292
"TBC1D4"	0.556548252820361	7.4382109860789	5.36829448546019	3.51114932374757e-07	1.44698490351655e-06	5.885821939118
"PLS1"	-0.75223187552846	6.31555632992357	-5.36814781500332	3.51348831069899e-07	1.44700602570307e-06	5.88517664793769
"BMP5"	-1.41887907367831	3.36661919070984	-5.3681339515011	3.51370947377051e-07	1.44700602570307e-06	5.88511565466874
"ZBTB22"	0.388377926410394	6.20115467799301	5.36786284079089	3.51803720850099e-07	1.44827120628333e-06	5.88392290777296
"MKI67"	1.38131653498017	5.3547221291729	5.3672806414697	3.52734843719585e-07	1.45158630835013e-06	5.88136166141338
"IFT43"	-0.470389793125815	6.40959995259074	-5.36704083101669	3.53119076484757e-07	1.45264926792143e-06	5.88030672420467
"DEGS1"	0.53276053650952	7.24369087797737	5.36569923747941	3.5527617335456e-07	1.4610020176987e-06	5.87440554580844
"ARFGAP1"	0.568001174799789	7.24501290612084	5.36429444932362	3.57548664080246e-07	1.46982317896138e-06	5.86822740377008
"SLC38A5"	1.38626954466043	3.5175074476717	5.36317913000825	3.59362987418718e-07	1.47675527605091e-06	5.8633230551019
"SLC39A4"	1.13480445213859	4.88333396002175	5.36268870831419	3.60163612848758e-07	1.47951826004645e-06	5.86116674907533
"TAF15"	0.448167651603497	8.9490736091777	5.36208969616999	3.61143877261733e-07	1.4826330240524e-06	5.85853315848909
"AFF1"	-0.394294404273789	8.36439242704656	-5.36206831428815	3.611789161324e-07	1.4826330240524e-06	5.85843915530578
"SLC23A3"	-0.716347084723751	3.62093559728211	-5.3618791897128	3.61488982464109e-07	1.48337794831857e-06	5.85760769949533
"TOM1L1"	-0.709523059595544	8.02042820337442	-5.36088235382894	3.6312757589703e-07	1.48957204408686e-06	5.85322557935261
"GNPDA2"	0.556771553450844	4.33321661772955	5.36008061614304	3.64450726585308e-07	1.49446823006098e-06	5.84970149323467
"ACTG2"	1.42379651073106	5.00490275968506	5.35986284081863	3.64810944905298e-07	1.49506362148442e-06	5.84874430671369
"ZNF793"	0.718420903147506	4.75830249458127	5.3598361336176	3.64855144731569e-07	1.49506362148442e-06	5.84862692242557
"CPNE2"	0.490493624905449	6.34177988566687	5.35889535034131	3.66415459837346e-07	1.50053585691668e-06	5.84449220142119
"ATP13A2"	0.644633419291846	5.38339628534957	5.35887411197092	3.6645075933544e-07	1.50053585691668e-06	5.84439886460625
"PPP2R5A"	-0.480671679650052	7.59584554272342	-5.35820531234049	3.67564045756741e-07	1.50456042150604e-06	5.84145979417734
"DSG1"	-1.51442780485672	4.76019401988375	-5.35790693547026	3.6806178937795e-07	1.50606340563131e-06	5.84014863884213
"EPHA4"	0.730040519542867	4.23248091133769	5.35599477037684	3.7126726180163e-07	1.51864108683752e-06	5.83174713028059
"DNM3"	0.795568585229213	3.67654221084023	5.35386902093605	3.74862765528766e-07	1.53280467932446e-06	5.82240943717
"NUP214"	0.332976976106307	7.74775236112961	5.35255598045024	3.77100605354146e-07	1.54140874654857e-06	5.81664287867631
"HMGCS1"	1.0090249799916	9.18625523226365	5.34963568236529	3.82124576029173e-07	1.5613910678344e-06	5.80382086608858
"RNF41"	0.30667075914605	6.68573060710774	5.34877029058964	3.83625870150229e-07	1.56697040091462e-06	5.80002208968201
"TXK"	-0.744881579802606	3.91314103398822	-5.34845744470995	3.84170015159903e-07	1.56863756632548e-06	5.79864889890484
"STARD7"	0.365695834612062	8.91854165171937	5.34787453528857	3.85185902326246e-07	1.57222908115118e-06	5.79609044087003
